Date and time when incident occurred:,Describe the Report,Enter Location,Water Depth (if available),Salinity Measurements (if available),Upload Photo or Video,Upload Photo or Video 2,Upload Photo or Video 3
10-16-2016 9:20 AM,Sample was located in the parking lot right next to 1416 purdy avenue.,"1733 Purdy Ave, Miami Beach, FL 33139, USA
25.79196, -80.14421",2.875,1,https://www.jotform.com/uploads/susanjacobson/62585175394163/352434072631531570/20161016_092530.jpg,https://www.jotform.com/uploads/susanjacobson/62585175394163/352434072631531570/Resized952016101695092136.jpg,
10-16-2016 9:30 AM,Bench closest to the bridge,"1815 NW S River Dr, Miami, FL 33125, USA
25.78515, -80.22411",19.25 inches,,https://www.jotform.com/uploads/susanjacobson/62585175394163/352434052951983314/49831754788_FF0AD9E2-73B0-474F-A0D1-8B1E9F165072.MOV,,
10-16-2016 9:30 AM,Sewell Park,"1815 NW S River Dr, Miami, FL 33125, USA
25.78515, -80.22411",,,https://www.jotform.com/uploads/susanjacobson/62585175394163/352434039341124056/IMG_8505.JPG,https://www.jotform.com/uploads/susanjacobson/62585175394163/352434039341124056/IMG_8507.JPG,https://www.jotform.com/uploads/susanjacobson/62585175394163/352434039341124056/IMG_8504.JPG
10-16-2016 9:30 AM,the salinity was 1.02,"Vizcaya Museum and Gardens Main House, Miami, FL 33129, USA
25.74445, -80.21041",1 inch,1.02,https://www.jotform.com/uploads/susanjacobson/62585175394163/352434021001166338/IMG_6271.JPG,https://www.jotform.com/uploads/susanjacobson/62585175394163/352434021001166338/IMG_6268.JPG,https://www.jotform.com/uploads/susanjacobson/62585175394163/352434021001166338/image.jpg
10-16-2016 9:20 AM,"Bench closest to the NW 7 Ave. bridge- right, front side of bench.","1815 NW S River Dr, Miami, FL 33125, USA
25.78515, -80.22411",19 inches,1%,https://www.jotform.com/uploads/susanjacobson/62585175394163/352434005565543042/IMG_4704.JPG,https://www.jotform.com/uploads/susanjacobson/62585175394163/352434005565543042/IMG_4705.JPG,https://www.jotform.com/uploads/susanjacobson/62585175394163/352434005565543042/IMG_4711.JPG
10-16-2016 9:30 AM,,"1400 W 27th St, Miami Beach, FL 33140, USA
25.80256, -80.14261",None,0,https://www.jotform.com/uploads/susanjacobson/62585175394163/352433997421932914/IMG_5812.JPG,https://www.jotform.com/uploads/susanjacobson/62585175394163/352433997421932914/IMG_5814.JPG,https://www.jotform.com/uploads/susanjacobson/62585175394163/352433997421932914/IMG_5805.JPG
10-16-2016 9:30 AM,Corner of w27th st and bay road. No flooding at storm drain,"2701 N Bay Rd, Miami Beach, FL 33140, USA
25.80432, -80.13906",0,,https://www.jotform.com/uploads/susanjacobson/62585175394163/352433939350685315/IMG_8264.JPG,,
10-16-2016 9:30 AM,Another area near a drainage that is clogged.,"628 Ridgewood Rd, Key Biscayne, FL 33149, USA
25.68981, -80.16760",5.25,4%,https://www.jotform.com/uploads/susanjacobson/62585175394163/352433886536190051/image.jpeg,https://www.jotform.com/uploads/susanjacobson/62585175394163/352433886536190051/image.jpg,https://www.jotform.com/uploads/susanjacobson/62585175394163/352433886536190051/26_image.jpg
10-16-2016 9:30 AM,"Water level was parallel to the base of a building in construction at NW 13 CT, Miami FL in the West side of the civic center. The building will most likely suffer damage in the future due to sea level rise at the site.","1316 NW 67th St, Miami, FL 33147, USA
25.83563, -80.21955",,,https://www.jotform.com/uploads/susanjacobson/62585175394163/352433849431528760/image.jpeg,https://www.jotform.com/uploads/susanjacobson/62585175394163/352433849431528760/25_image.jpeg,https://www.jotform.com/uploads/susanjacobson/62585175394163/352433849431528760/26_image.jpeg
10-16-2016 9:20 AM,Peacock Park off end of parking lot by a stone marker. See photo.,"2820 McFarlane Rd, Miami, FL 33133, USA
25.72566, -80.24055","1"" and 3/4""",28%,https://www.jotform.com/uploads/susanjacobson/62585175394163/352433847692257554/IMG_5078.JPG,,
10-16-2016 9:20 AM,Data collected at 903 NW 10th Avenue Miami Florida. Collected 1yard streetward from tree adjacent to North side of driveway at 903.,"903 NW 10th Ave, Miami, FL 33136, USA
25.78223, -80.21095",7.25 inches,5 ppt,https://www.jotform.com/uploads/susanjacobson/62585175394163/352433758981317347/14766244047061381511945.jpg,https://www.jotform.com/uploads/susanjacobson/62585175394163/352433758981317347/14766244709041340677813.jpg,https://www.jotform.com/uploads/susanjacobson/62585175394163/352433758981317347/147662452200442936270.jpg
10-16-2016 9:20 AM,,"1400 W 27th St, Miami Beach, FL 33140, USA
25.80256, -80.14261",4 inch,0,https://www.jotform.com/uploads/susanjacobson/62585175394163/352433667421708037/IMG_5811.JPG,https://www.jotform.com/uploads/susanjacobson/62585175394163/352433667421708037/IMG_5810.PNG,https://www.jotform.com/uploads/susanjacobson/62585175394163/352433667421708037/IMG_5805.JPG
10-16-2016 9:20 AM,"No drains nearby, most likely collected rainwater","901-935 10th St, Miami Beach, FL 33139, USA
25.78064, -80.13802",2.8 inches,0%,https://www.jotform.com/uploads/susanjacobson/62585175394163/352433556471245771/20161016_091838.jpg,https://www.jotform.com/uploads/susanjacobson/62585175394163/352433556471245771/20161016_091833.jpg,
10-16-2016 9:20 AM,7 inch flood on storm drane next to cross walk sign west end drive and wood crest road. 1.00 salinity level,"214 SW 2nd Ave, Boynton Beach, FL 33435, USA
26.52530, -80.06640",7 inches,1,https://www.jotform.com/uploads/susanjacobson/62585175394163/352433509527616059/20161016_091816.jpg,https://www.jotform.com/uploads/susanjacobson/62585175394163/352433509527616059/20161016_092420.jpg,https://www.jotform.com/uploads/susanjacobson/62585175394163/352433509527616059/20161016_092347.jpg
10-16-2016 9:10 AM,Alton rd and west 27th street Miami Beach fl 33140,"2692 Alton Rd, Miami Beach, FL 33140, USA
25.80409, -80.13836",6.2 inches,0,https://www.jotform.com/uploads/susanjacobson/62585175394163/352433492285782418/trim.9780928D-37E0-4F7E-B4A9-28EFBB35F0A3.MOV,https://www.jotform.com/uploads/susanjacobson/62585175394163/352433492285782418/IMG_1512.PNG,https://www.jotform.com/uploads/susanjacobson/62585175394163/352433492285782418/IMG_1513.JPG
10-16-2016 9:20 AM,Water looks higher than normal. Distance from shore to edge of sidewalk is 49.6 ft. (21.5 + 28.1),"Vero's St, Miami, FL 33149, USA
25.74237, -80.17052",11 inches,36 parts per thousand,https://www.jotform.com/uploads/susanjacobson/62585175394163/352433473571866541/IMG_8428.JPG,https://www.jotform.com/uploads/susanjacobson/62585175394163/352433473571866541/IMG_8435.JPG,https://www.jotform.com/uploads/susanjacobson/62585175394163/352433473571866541/IMG_8436.JPG
10-16-2016 9:10 AM,,"1401-1425 W 27th St, Miami Beach, FL 33140, USA
25.80256, -80.14261",6.2 inch,0,https://www.jotform.com/uploads/susanjacobson/62585175394163/352433405421476027/IMG_5802.JPG,https://www.jotform.com/uploads/susanjacobson/62585175394163/352433405421476027/IMG_5804.PNG,https://www.jotform.com/uploads/susanjacobson/62585175394163/352433405421476027/IMG_5805.JPG
10-16-2016 9:20 AM,There is a drainer. It's concrete. The location is lower than the road.,"169-201 Westwood Dr, Key Biscayne, FL 33149, USA
25.68850, -80.16752",4.2 inches,0,https://www.jotform.com/uploads/susanjacobson/62585175394163/352433392885770785/image.jpeg,https://www.jotform.com/uploads/susanjacobson/62585175394163/352433392885770785/25_image.jpeg,https://www.jotform.com/uploads/susanjacobson/62585175394163/352433392885770785/image.jpg
10-15-2016 11:00 AM,"Doral: NW 90th St. & 102 Ave.
-There was zero flooding at this location and no bubbling of water in the storm drains. Overall it was extremely dry. Not even the lake was overflowing.","16537-16567 NW 67th Ave, Miami Lakes, FL 33014, USA
25.92378, -80.30931",0,0,https://www.jotform.com/uploads/susanjacobson/62585175394163/352371139222428581/IMG_2367.JPG,https://www.jotform.com/uploads/susanjacobson/62585175394163/352371139222428581/IMG_2372.JPG,https://www.jotform.com/uploads/susanjacobson/62585175394163/352371139222428581/IMG_2368.JPG
10-15-2016 11:30 AM,I went to the Doral area. The location specifically was NW 90th street & 102nd Avenue. The day was slightly sunny and it was also cloudy. Even with all the clouds there was no rain or any signs leading to that. I checked around the intersection of the location and all the drainage and water sources. There weren't any signs of flooding and the area wasn't flooded at all nor did it have any puddles in the area.,"10590 NW 90th St, Doral, FL 33178, USA
25.85516, -80.36843",N/A,N/A,https://www.jotform.com/uploads/susanjacobson/62585175394163/352363320961171110/image.jpeg,https://www.jotform.com/uploads/susanjacobson/62585175394163/352363320961171110/25_image.jpeg,https://www.jotform.com/uploads/susanjacobson/62585175394163/352363320961171110/trim.8CD7954B-D848-4A5C-B2EA-91EE9E2C749A.MOV
10-15-2016 10:50 AM,"The location is in Doral, FL. The exact address is NW 90th St & 102nd Ave. There was no flooding.","2-98 N Andrews Ave, Fort Lauderdale, FL 33301, USA
26.12230, -80.14340",,,https://www.jotform.com/uploads/susanjacobson/62585175394163/352352425981176811/IMG_6172.JPG,https://www.jotform.com/uploads/susanjacobson/62585175394163/352352425981176811/IMG_6167.JPG,https://www.jotform.com/uploads/susanjacobson/62585175394163/352352425981176811/IMG_6173.JPG
10-15-2016 9:20 AM,"Observation of high tides at West Lake Park in Hollywood, FL. The photos were taken from the entrance up through the boating area, all around the park. It did seem like there was flooding near the lake. At some points the flooding was measured at almost 3 feet. Also there was flooding almost to the sidewalk by a fence before you get into the park.","1100 Sheridan St, Hollywood, FL 33019, USA
26.03123, -80.12952",34 inches,,https://www.jotform.com/uploads/susanjacobson/62585175394163/352348416767303842/20161015_092940.jpg,https://www.jotform.com/uploads/susanjacobson/62585175394163/352348416767303842/20161015_091026.jpg,https://www.jotform.com/uploads/susanjacobson/62585175394163/352348416767303842/20161015_093226.jpg
10-14-2016 8:30 AM,Water breaching sea wall.  Damaging old growth tree.  Flooding of cars in parking area.,"1255 Marseille Dr, Miami, FL 33141, USA
25.85650, -80.13285",10+ inches,,https://www.jotform.com/uploads/susanjacobson/62585175394163/352274746571241649/trim.D55FFFAF-0114-4FAD-AFE0-C6F69C0DC250.MOV,https://www.jotform.com/uploads/susanjacobson/62585175394163/352274746571241649/IMG_4621.JPG,
10-14-2016 10:00 AM,,"NW 90th St, Doral, FL 33178, USA
25.85513, -80.37081",,,https://www.jotform.com/uploads/susanjacobson/62585175394163/352265183221777230/image.jpeg,https://www.jotform.com/uploads/susanjacobson/62585175394163/352265183221777230/25_image.jpeg,https://www.jotform.com/uploads/susanjacobson/62585175394163/352265183221777230/26_image.jpeg
10-14-2016 9:00 AM,Higher than normal water level submerging docks at Grove Harbour Marina.,"Aviation Ave, Miami, FL 33133, USA
25.73007, -80.23330",,,https://www.jotform.com/uploads/susanjacobson/62585175394163/352264070971877960/trim.4A5E05AF-9395-45DB-9EE4-6962375FF3F5.MOV,,
10-14-2016 8:30 AM,Water breaching sea wall.  Damaging old growth tree.  Flooding of cars in parking area.,"1255 Marseille Dr, Miami, FL 33141, USA
25.85650, -80.13285",10+ inches,,https://www.jotform.com/uploads/susanjacobson/62585175394163/352263969661515046/trim.D55FFFAF-0114-4FAD-AFE0-C6F69C0DC250.MOV,https://www.jotform.com/uploads/susanjacobson/62585175394163/352263969661515046/IMG_4621.JPG,
10-14-2016 8:30 AM,Usually the water doesn't gets that close to shore in the mangroves at the BBC campus,"Bay Vista Blvd, North Miami, FL 33181, USA
25.90767, -80.13954",,,https://www.jotform.com/uploads/susanjacobson/62585175394163/352259242269705487/trim.FF016030-8A02-424B-AC7D-037553C6CDC7.MOV,,
10-12-2016 6:00 PM,,"7843 NE 10th Ave, Miami, FL 33138, USA
25.84694, -80.17618","About 12""",,https://www.jotform.com/uploads/susanjacobson/62585175394163/352257123681461728/IMG_1040.JPG,https://www.jotform.com/uploads/susanjacobson/62585175394163/352257123681461728/trim.B30AF4EB-3F3C-465A-B0B7-1EE806753CC7.MOV,https://www.jotform.com/uploads/susanjacobson/62585175394163/352257123681461728/IMG_1043.JPG
10-14-2016 7:20 AM,Driveway next to seawall,,,,https://www.jotform.com/uploads/susanjacobson/62585175394163/352253665781619907/20161014_072148.jpg,https://www.jotform.com/uploads/susanjacobson/62585175394163/352253665781619907/1476444393754-1476958960.jpg,
